Date;SPI;SPI_Small_Cap;SPI_Mid_Cap;SPI_Large_Cap
2001-02-19;5382.7;6802.25;5731.26;5323.51
2001-02-16;5378.92;6840.66;5758.6;5313.66
2001-02-15;5451.38;6868.09;5809;5391.18
2001-02-14;5418.7;6818.78;5773.75;5359.13
2001-02-13;5478.01;6882.67;5836.52;5418.1
2001-02-12;5469.39;6878.21;5819.46;5410.71
2001-02-09;5484.39;6922.12;5815.89;5428.13
2001-02-08;5500.61;6934.98;5876.3;5437.34
2001-02-07;5550.43;6948.79;5889.7;5494.22
2001-02-06;5573.41;6952.81;5916.15;5517.21
2001-02-05;5560.94;6953.01;5890.39;5506.53
2001-02-02;5532.75;6950.85;5870.86;5476.16
2001-02-01;5514.2;6947.21;5879.88;5452.67
2001-01-31;5564.09;6950.69;5901.56;5508.55
2001-01-30;5555.57;6930.78;5885.8;5501.43
2001-01-29;5552.43;6922.36;5895.69;5496.28
2001-01-26;5556.39;6953.89;5919.57;5496.36
2001-01-25;5521.47;6941.25;5926.1;5453.96
2001-01-24;5494.03;6938.47;5875.91;5429.47
2001-01-23;5459.08;6903.37;5833.91;5395.47
2001-01-22;5460.57;6924.61;5900.97;5385.82
2001-01-19;5454.57;6934.86;5947.76;5370.81
2001-01-18;5497.86;6896.46;5938.62;5424.84
2001-01-17;5518.18;6883.83;5911.79;5453.75
2001-01-16;5451.59;6839.12;5823.31;5389.8
2001-01-15;5449.11;6804.8;5855.12;5382.49
2001-01-12;5441.12;6791.85;5858.04;5372.8
2001-01-11;5449.7;6793.35;5794.45;5393.34
2001-01-10;5441.81;6806.67;5764.94;5388.4
2001-01-09;5498.51;6799.79;5773.88;5454.75
2001-01-08;5515.63;6803.32;5780.96;5473.93
2001-01-05;5521.97;6790.32;5796.49;5479.28
2001-01-04;5603.67;6809.67;5827.17;5571.27
2001-01-03;5601.76;6776.27;5773.15;5578.59
2000-12-29;5621.13;6856.86;5886.65;5581.28
2000-12-28;5627.97;6762.39;5864.83;5595.27
2000-12-27;5573.72;6724.1;5778.82;5545.48
2000-12-22;5501.27;6733.36;5692.01;5472.96
2000-12-21;5468.73;6675.16;5584.86;5452.98
2000-12-20;5508.82;6731.98;5640.21;5490.42
2000-12-19;5563.39;6790.83;5789.42;5529.86
2000-12-18;5511.11;6786.06;5819.08;5462.83
2000-12-15;5449.22;6818.58;5814.7;5388.95
2000-12-14;5495.63;6823.79;5867.41;5435.61
2000-12-13;5563.85;6855.67;5916.33;5508.24
2000-12-12;5549.24;6855.35;5906.42;5492.44
2000-12-11;5565.46;6889.98;5913.52;5509.79
2000-12-08;5538.44;6888.13;5878.36;5483.32
2000-12-07;5550.57;6905.92;5851.47;5501.72
2000-12-06;5604.16;6918.43;5883.95;5560.04
2000-12-05;5643.81;6910.15;5881.29;5607.96
2000-12-04;5550.89;6885.69;5791.58;5512.3
2000-12-01;5578.25;6915.09;5928.28;5522.04
2000-11-30;5533.21;6921.24;5909.94;5471.16
2000-11-29;5597.2;6923.71;6028.27;5528.2
2000-11-28;5613.82;6937.58;6106.16;5535.04
2000-11-27;5656.8;6954.21;6165.4;5576.26
2000-11-24;5614.67;6921.12;6078.81;5540.92
2000-11-23;5596.16;6875.16;6053.74;5524.03
2000-11-22;5581.55;6900.94;6121.42;5494.92
2000-11-21;5669.53;6944.56;6216.4;5583.36
2000-11-20;5657.99;6974.64;6224.2;5567.58
2000-11-17;5657.66;6986.68;6208.89;5569.4
2000-11-16;5656.32;6950.73;6198.77;5570.33
2000-11-15;5639.04;6998;6169.74;5553.3
2000-11-14;5642.47;7003.43;6171.68;5556.94
2000-11-13;5565.27;6953.06;6067.25;5483.07
2000-11-10;5609.89;7035.54;6184.01;5515.22
2000-11-09;5604.36;7028.63;6251.22;5497.78
2000-11-08;5658.69;7058.48;6355.77;5544.82
2000-11-07;5673.29;7075.72;6390.37;5556.18
2000-11-06;5676.82;7065.89;6442.2;5552.16
2000-11-03;5631.9;7030.61;6399.43;5506.38
2000-11-02;5644.83;6997.7;6391.24;5524
2000-11-01;5575.75;6948.4;6349.47;5449.5
2000-10-31;5572.9;6952.37;6335.55;5448.29
2000-10-30;5554.52;6928.94;6308.91;5431.28
2000-10-27;5509.27;6935.26;6317.01;5375.69
2000-10-26;5492.22;6923.39;6268.92;5363.52
2000-10-25;5479.88;6940.77;6304.05;5342.55
2000-10-24;5503.16;6969.4;6334.27;5364.7
2000-10-23;5433.57;6934.44;6272.19;5292.6
2000-10-20;5404.64;6906.5;6235.25;5264.79
2000-10-19;5422.95;6896.91;6193.65;5293.77
2000-10-18;5335.09;6876;6068.57;5209.86
2000-10-17;5339.68;6959.89;6234.3;5185.98
2000-10-16;5316.58;6923.79;6209.68;5163.3
2000-10-13;5354;6942.78;6236.65;5203.24
2000-10-12;5393.8;6944.1;6263.68;5246.47
2000-10-11;5375.42;6945.77;6247.72;5227.04
2000-10-10;5478.84;7033.45;6409.84;5321.63
2000-10-09;5441.5;7038.59;6392.34;5279.58
2000-10-06;5549.83;7103.76;6541.67;5382.81
2000-10-05;5578.45;7089.63;6578.01;5411.4
2000-10-04;5566.71;7096.22;6576.51;5397.37
2000-10-03;5572.97;7113.9;6629.04;5395.52
2000-10-02;5526.35;7086.87;6595.92;5345.77
2000-09-29;5423.6;7089.93;6573.96;5226.12
2000-09-28;5520.03;6929.67;6491.84;5365.2
2000-09-27;5514.37;6834.94;6444.77;5370.13
2000-09-26;5518.53;6751.02;6408.28;5384.83
2000-09-25;5550.31;6767.9;6417.4;5421.64
2000-09-22;5511.47;6694.68;6323.78;5393.41
2000-09-21;5466.14;6736.51;6435.17;5316.12
2000-09-20;5459.6;6782.85;6492.3;5296.14
2000-09-19;5483.78;6798.63;6517.08;5320.81
2000-09-18;5524.6;6893.23;6607.81;5351.24
2000-09-15;5573.87;6922.08;6643.59;5404.31
2000-09-14;5565.31;6920.53;6628.25;5396.6
2000-09-13;5579.74;6874.09;6607.1;5419.79
2000-09-12;5586.63;6872.75;6631.6;5423.91
2000-09-11;5625.34;6897.61;6661.25;5465.24
2000-09-08;5625.33;6926.84;6693.82;5458.32
2000-09-07;5644.45;6936.67;6668.21;5486.06
2000-09-06;5641.44;6968.26;6665.06;5481.79
2000-09-05;5662.85;6974.38;6662.96;5508.25
2000-09-04;5673.55;6990.36;6661.77;5521.04
2000-09-01;5690.66;6962.43;6644.25;5546.2
2000-08-31;5681.82;6917.49;6638.1;5538.07
2000-08-30;5676.34;6869.07;6570.07;5545.3
2000-08-29;5704.34;6881.86;6623.02;5569.72
2000-08-28;5753.37;6882.06;6661.04;5623.1
2000-08-25;5736.29;6874.62;6636.46;5606.8
2000-08-24;5758.82;6881.21;6635.03;5634.51
2000-08-23;5770.05;6814.64;6620.78;5653.24
2000-08-22;5739.89;6821.26;6631.54;5614.03
2000-08-21;5713.61;6812.49;6592.7;5589.06
2000-08-18;5686.91;6765.89;6564.74;5562.95
2000-08-17;5689.41;6712.92;6537.54;5572.79
2000-08-16;5730.99;6715.11;6569.37;5618.04
2000-08-15;5687.15;6651.29;6526.93;5574.1
2000-08-14;5690.01;6630.42;6471.84;5588.24
2000-08-11;5655.71;6605.93;6395.55;5560.7
2000-08-10;5639.88;6551.4;6413.62;5539.96
2000-08-09;5658.87;6585.59;6396.51;5565.14
2000-08-08;5653.38;6570.55;6334.37;5570.08
2000-08-07;5655.54;6513.84;6339.97;5573.74
2000-08-04;5580.18;6462.41;6327.68;5485.25
2000-08-03;5575.78;6397.05;6259.49;5494.34
2000-08-02;5585.35;6426.01;6311.97;5495.69
2000-07-31;5504.14;6469.67;6252.86;5405.09
2000-07-28;5489.64;6451.43;6241.29;5390.02
2000-07-27;5490.74;6471.26;6249.31;5389.25
2000-07-26;5495.93;6484.61;6236.93;5397.32
2000-07-25;5505.25;6510.49;6259.94;5403.75
2000-07-24;5505.41;6562.14;6271.64;5400.06
2000-07-21;5448.21;6559.59;6283.58;5328.02
2000-07-20;5463.87;6537.07;6254.62;5353.1
2000-07-19;5454.34;6484.51;6246.95;5344.65
2000-07-18;5433.73;6489.12;6220.32;5323.96
2000-07-17;5450.09;6486.56;6203.84;5346.99
2000-07-14;5464.9;6476.76;6198.09;5366.49
2000-07-13;5471.54;6444.26;6179.44;5379.07
2000-07-12;5431.35;6431.48;6117.31;5341.29
2000-07-11;5446.01;6436.64;6120.91;5358.42
2000-07-10;5435.26;6437.81;6118.14;5345.71
2000-07-07;5423;6430.12;6051.69;5342.73
2000-07-06;5413.23;6368.41;5968.87;5347.54
2000-07-05;5382.58;6372.92;5943.26;5314.41
2000-07-04;5351.49;6353.69;5922.59;5280.71
2000-07-03;5318.93;6307.92;5865.18;5252.59
2000-06-30;5293.34;6279.49;5839.17;5226.87
2000-06-29;5253.98;6195.82;5781.31;5191.81
2000-06-28;5264.54;6213.66;5815.31;5198.13
2000-06-27;5242.17;6197.89;5803.85;5173.35
2000-06-26;5241.37;6175.57;5812;5171.71
2000-06-23;5238.37;6177.31;5790;5171.85
2000-06-22;5235.29;6194.15;5828.14;5160.81
2000-06-21;5295.97;6232.96;5853.91;5229.09
2000-06-20;5320.89;6195.57;5898.66;5252.96
2000-06-19;5314.28;6179.35;5873.27;5249.91
2000-06-16;5345.88;6174.48;5895.04;5284.84
2000-06-15;5333.66;6170.01;5863.24;5275.61
2000-06-14;5370.99;6190.27;5892.33;5315.4
2000-06-13;5334.84;6194.14;5891.07;5271.38
2000-06-09;5336.14;6224.25;5912.32;5268.25
2000-06-08;5341.11;6230.31;5891.19;5277.79
2000-06-07;5330.17;6208.47;5883.9;5266.45
2000-06-06;5295.42;6193.83;5882.85;5225.03
2000-06-05;5321.05;6212.85;5878.43;5256.16
2000-06-02;5346.03;6238.41;5867;5287.46
2000-05-31;5269.66;6130.67;5766.57;5215.31
2000-05-30;5251.29;6057.92;5723.52;5202.68
2000-05-29;5297.52;6042.36;5709.17;5261.5
2000-05-26;5281.56;6013.33;5676.55;5248.55
2000-05-25;5347.58;6032.87;5695.26;5324.67
2000-05-24;5297.11;5985.64;5692.03;5265.75
2000-05-23;5297.42;6059.5;5738.42;5255.96
2000-05-22;5237.43;6062.25;5696.15;5190.28
2000-05-19;5253.56;6139.73;5747.42;5198.71
2000-05-18;5300.78;6222.74;5829.69;5239.53
2000-05-17;5263.87;6216.59;5784.27;5202.63
2000-05-16;5287.21;6215.84;5808.68;5226.82
2000-05-15;5257.22;6162.85;5772.47;5198.28
2000-05-12;5265.97;6132.49;5768.32;5210.51
2000-05-11;5241.77;6110.81;5745.13;5185.81
2000-05-10;5157.6;6110.24;5665.55;5097.29
2000-05-09;5181.95;6141.12;5735.21;5114.27
2000-05-08;5145.7;6187.44;5744.48;5067.51
2000-05-05;5129.34;6197.34;5722.42;5051.05
2000-05-04;5133.56;6166.75;5728.97;5056.06
2000-05-03;5139.62;6168.57;5758.99;5058.4
2000-05-02;5148.17;6195.87;5739.3;5071.06
2000-04-28;5062.73;6091.33;5667.73;4983.08
2000-04-27;5054.14;5981.67;5630.17;4982.44
2000-04-26;5078.69;5979.86;5670.75;5005.47
2000-04-25;5052.1;5973.03;5605.19;4984.34
2000-04-20;5013.79;5981.28;5606.25;4937.69
2000-04-19;5003.16;6005.98;5571.28;4929.78
2000-04-18;4988.74;5965.69;5540.08;4918.81
2000-04-17;4970.05;5834.66;5469.06;4912.11
2000-04-14;5060.67;5912.89;5576.83;5001.28
2000-04-13;5117.4;5941.4;5625.7;5060.78
2000-04-12;5115.68;6026.11;5714.85;5041.44
2000-04-11;5074.53;6036.44;5712.3;4991.9
2000-04-10;5049.73;6109.19;5774.59;4949.45
2000-04-07;5064.3;6098.23;5738.33;4973.3
2000-04-06;5065.52;6022.46;5648.34;4991.94
2000-04-05;5057.3;5937.65;5537.51;5002.89
2000-04-04;5141.02;6057.1;5678.36;5077.02
2000-04-03;5116.34;6188.19;5777.68;5026.88
2000-03-31;5075.78;6296;5780.81;4973.99
2000-03-30;5049.04;6237.34;5749.79;4948.7
2000-03-29;5073.5;6301.54;5831.68;4962.68
2000-03-28;5054.27;6213.48;5799.96;4947.52
2000-03-27;5047.49;6223.33;5781.7;4942.03
2000-03-24;5083.49;6169.35;5768.07;4989.54
2000-03-23;5032.77;6124.79;5729.35;4936.09
2000-03-22;5033.5;6123.15;5714.21;4939.53
2000-03-21;4959.52;6193.23;5695.62;4850.95
2000-03-20;4922.66;6303.43;5801.58;4785.36
2000-03-17;4866.28;6227.31;5665.41;4742.2
2000-03-16;4871.47;6204.69;5617.12;4757.18
2000-03-15;4725.83;6298.69;5637.15;4574.85
2000-03-14;4738.34;6423.17;5762.39;4565.24
2000-03-13;4693.71;6355.07;5694.65;4524.71
2000-03-10;4793.21;6543.31;5850.46;4613.09
2000-03-09;4787.45;6479.22;5803.76;4615.93
2000-03-08;4805.12;6501.3;5747.72;4645.84
2000-03-07;4883.14;6562.32;5876.79;4716.8
2000-03-06;4904.67;6566.01;5880.26;4742.11
2000-03-03;4850.61;6549.59;5754.56;4698.05
2000-03-02;4860.84;6509.48;5731.41;4715.52
2000-03-01;4798.53;6348.95;5675.41;4654.97
2000-02-29;4750.92;6271.41;5565.76;4617.87
2000-02-28;4758.93;6157.32;5571.53;4630.27
2000-02-25;4803.76;6178.21;5627.91;4674.47
2000-02-24;4832.86;6169.21;5573.4;4718.54
2000-02-23;4848.03;6123.22;5510.8;4748.34
2000-02-22;4811.57;6024.51;5489.8;4711.05
2000-02-21;4772.78;6018.88;5447.2;4671.41
2000-02-18;4824.66;6018.82;5484.75;4727.8
2000-02-17;4799.34;6020.31;5383.88;4713.5
2000-02-16;4747.6;6011.42;5375.97;4652.83
2000-02-15;4686.02;6068.77;5377.16;4576.72
2000-02-14;4754.87;6203.7;5403.5;4650.95
2000-02-11;4778.65;6110.87;5393.39;4684.17
2000-02-10;4781.58;6026.25;5337.23;4699.44
2000-02-09;4807.2;6076.42;5382.5;4721.36
2000-02-08;4867.8;5976.19;5402.11;4794.33
2000-02-07;4859.41;5962.21;5346.65;4793.6
2000-02-04;4869.56;5890.55;5326.95;4811.28
2000-02-03;4887.15;5793.59;5268.24;4844.99
2000-02-02;4827.56;5748.07;5215.17;4783.31
2000-02-01;4791.86;5713.36;5199.98;4743.94
2000-01-31;4717.22;5622.21;5176.44;4660.87
2000-01-28;4804.86;5700.57;5257.88;4750.67
2000-01-27;4853.21;5708.83;5248.97;4810
2000-01-26;4771.43;5667.8;5226.66;4716.55
2000-01-25;4755.05;5561.53;5135.88;4714.85
2000-01-24;4841.11;5581.28;5166.22;4812.85
2000-01-21;4902.42;5530.5;5130.57;4893.97
2000-01-20;4902.95;5473.28;5091.7;4902.7
2000-01-19;4948.53;5457.96;5083.51;4959.32
2000-01-18;4972.39;5434.85;5084.83;4988.55
2000-01-17;5047.21;5426.98;5117.43;5073.53
2000-01-14;5042.25;5342.28;5086.29;5075.28
2000-01-13;4985.22;5294.29;5004.26;5021.41
2000-01-12;4977.76;5245.15;4953.6;5022.15
2000-01-11;4968.49;5222;4941.6;5013.67
2000-01-10;4982.29;5169.65;4923.12;5034.9
2000-01-07;4971.8;5064.56;4871.37;5033.98
2000-01-06;4861.37;4996.7;4790.41;4916.36
2000-01-05;4802.81;4948.49;4732.95;4856.71
2000-01-04;4853.06;5016.57;4762.55;4910.21
1999-12-30;5022.86;5036.68;4812.13;5105.81
1999-12-29;4977.18;4991.23;4790.37;5055.82
1999-12-28;4953.89;4928.18;4757.86;5035.08
1999-12-27;4937.51;4928.14;4744.24;5017.57
1999-12-23;4930.38;4899.6;4750.91;5008.84
1999-12-22;4869.88;4863.35;4713.53;4943.21
1999-12-21;4860.59;4835.7;4671.49;4939.74
1999-12-20;4909.78;4856.73;4669.36;4998.65
1999-12-17;4881.63;4822.52;4635.6;4971.34
1999-12-16;4858.66;4799.64;4616.35;4947.54
1999-12-15;4814.2;4766.7;4573.55;4902
1999-12-14;4850.8;4822.04;4596.05;4940.63
1999-12-13;4842.26;4787.67;4594.89;4931.65
1999-12-10;4836.3;4729.76;4576;4929.4
1999-12-09;4859.09;4694.77;4578.77;4957.54
1999-12-08;4851.67;4675.52;4550.27;4953.85
1999-12-07;4891.99;4666.46;4560.64;5001.02
1999-12-06;4918.54;4697.3;4585.62;5027.94
1999-12-03;4973.86;4652.69;4570.71;5098.43
1999-12-02;4934.12;4625.39;4545.06;5055.62
1999-12-01;4921.24;4592.51;4507.61;5047.24
1999-11-30;4877.5;4586.48;4514.19;4993.69
1999-11-29;4875.28;4567.6;4509.78;4992.34
1999-11-26;4850.79;4547.57;4499.56;4965.16
1999-11-25;4825.33;4530.64;4502.14;4934.63
1999-11-24;4779.03;4462.94;4474.48;4885.54
1999-11-23;4793.28;4440.23;4453.29;4906.88
1999-11-22;4812.96;4430.37;4457.81;4930.17
1999-11-19;4843.9;4435.84;4459.57;4966.97
1999-11-18;4860.89;4421.68;4459.25;4987.94
1999-11-17;4854.95;4406.65;4445.59;4983.48
1999-11-16;4863.74;4388.77;4439.23;4995.69
1999-11-15;4861.84;4370.41;4443.89;4993.23
1999-11-11;4859.73;4365.27;4425.41;4993.86
1999-11-10;4825.83;4361.73;4427.83;4952.74
1999-11-09;4816.5;4351.2;4415.5;4943.85
1999-11-08;4815.96;4354.19;4398.37;4945.87
1999-11-05;4814.12;4340.8;4409.89;4942.23
1999-11-04;4787.79;4338.41;4395.29;4912.95
1999-11-03;4766.41;4322.72;4384.58;4889.45
1999-11-02;4722.51;4302.71;4370.66;4839.47
1999-11-01;4704.89;4302.98;4349.6;4821.65
1999-10-29;4705.24;4272.82;4356.52;4821.94
1999-10-28;4636.06;4253.79;4331.04;4743.35
1999-10-27;4543.85;4230.77;4287.71;4640.02
1999-10-26;4554.45;4233.35;4298.62;4650.94
1999-10-25;4514.47;4226.19;4289;4604.58
1999-10-22;4548.72;4216.79;4297.05;4644.85
1999-10-21;4495.91;4193.32;4273.72;4585.77
1999-10-20;4541.65;4199.23;4293.35;4637.49
1999-10-19;4550.39;4199.72;4295.27;4647.7
1999-10-18;4460.14;4186.8;4259.67;4545.17
1999-10-15;4505.76;4209.34;4286.93;4594.97
1999-10-14;4603.08;4255.38;4331.64;4703.46
1999-10-13;4608.28;4252.02;4337.96;4708.8
1999-10-12;4651.3;4263.29;4357.67;4757.07
1999-10-11;4696.61;4265.48;4345.98;4813.48
1999-10-08;4688.05;4247.8;4335.81;4805.39
1999-10-07;4669.98;4235.42;4328.76;4785.17
1999-10-06;4642.79;4227.25;4308.14;4756.02
1999-10-05;4628.2;4211.28;4302.57;4739.88
1999-10-04;4631.24;4218.66;4294.9;4744.55
1999-10-01;4554.27;4189.75;4270.98;4656.64
1999-09-30;4570.61;4227.73;4258.06;4677.18
1999-09-29;4561.73;4185.24;4253.87;4668.56
1999-09-28;4575.2;4192.49;4260.39;4683.49
1999-09-27;4650.96;4196.53;4269.27;4773.23
1999-09-24;4596.2;4183.64;4263.46;4708.59
1999-09-23;4657.63;4217.58;4293.43;4776.65
1999-09-22;4629.98;4194.77;4278.18;4746.55
1999-09-21;4647.01;4198.35;4303.13;4762.9
1999-09-20;4666.46;4193.91;4321.5;4783.5
1999-09-17;4641.64;4194.22;4309.34;4755.54
1999-09-16;4616.29;4172.04;4305.86;4726.27
1999-09-15;4652.71;4196.36;4322.71;4766.64
1999-09-14;4642.52;4168.65;4320.42;4755.63
1999-09-13;4655.98;4171.9;4315.34;4772.6
1999-09-10;4713.59;4163.01;4313.93;4842.56
1999-09-09;4722.8;4142.56;4310.1;4854.96
1999-09-08;4704.51;4157.28;4301.2;4833.88
1999-09-07;4718.61;4147.12;4302.03;4851.09
1999-09-06;4725.1;4146.16;4309.02;4857.79
1999-09-03;4685.16;4113;4282.25;4815.11
1999-09-02;4619.23;4094.72;4250.14;4741.45
1999-09-01;4664.47;4111.51;4265.99;4792.86
1999-08-31;4607.21;4090.06;4244.43;4728.13
1999-08-30;4695.41;4083.73;4268.71;4830.57
1999-08-27;4696.21;4060.42;4262.69;4833.31
1999-08-26;4682.58;4050.11;4265.56;4816.81
1999-08-25;4679.56;4043.94;4244.12;4816.79
1999-08-24;4656.49;4039.87;4218.77;4793.19
1999-08-23;4680.22;4035.55;4225.95;4820.75
1999-08-20;4625.12;4021.18;4206.03;4758.11
1999-08-19;4592.8;4016.65;4193.22;4721.42
1999-08-18;4593.14;3995.76;4200.22;4721.46
1999-08-17;4594.61;3990.1;4206.03;4722.5
1999-08-16;4591.94;3980.34;4195.38;4721.31
1999-08-13;4560.27;3962.18;4168.84;4688.05
1999-08-12;4490.04;3935.85;4148.99;4607.63
1999-08-11;4419.98;3898.8;4108.87;4530.99
1999-08-10;4379.42;3879.92;4078.74;4487.62
1999-08-09;4440.16;3905.06;4105.96;4555.51
1999-08-06;4430.96;3883.84;4105.5;4545.26
1999-08-05;4452.12;3878.28;4097.35;4572.19
1999-08-04;4536.15;3921.92;4151.02;4663.26
1999-08-03;4545.51;3935.31;4152.73;4673.79
1999-08-02;4548.9;3944.93;4149.89;4677.97
1999-07-30;4531.51;3966.78;4171.93;4652.81
1999-07-29;4434.46;3956.64;4148.75;4540.07
1999-07-28;4501.79;3973.76;4182.51;4615.13
1999-07-27;4494.89;3941.93;4179.53;4608.43
1999-07-26;4444.04;3935.78;4163.66;4549.96
1999-07-23;4485.39;3942.64;4187.72;4595.67
1999-07-22;4566.39;3947.01;4222.3;4687.52
1999-07-21;4604.7;3954.95;4231.85;4731.83
1999-07-20;4593.44;3957.11;4251.17;4715.15
1999-07-19;4659.3;3990.3;4291.67;4786.82
1999-07-16;4645.54;3977.55;4295.53;4770.09
1999-07-15;4665.74;3976.62;4297.93;4794.06
1999-07-14;4653.76;3964.1;4298.24;4780.04
1999-07-13;4632.72;3958.04;4257.93;4761.31
1999-07-12;4695.37;3983.16;4276.09;4832.93
1999-07-09;4683.25;3976.12;4269.38;4819.66
1999-07-08;4689.56;3964.86;4269.6;4827.61
1999-07-07;4681.96;3960.42;4264.81;4819.38
1999-07-06;4700.86;3957.69;4236.59;4846.68
1999-07-05;4748.3;3959.3;4231.24;4904.55
1999-07-02;4700.67;3943.44;4219.96;4849.58
1999-07-01;4637.56;3947.35;4217.86;4773.84
1999-06-30;4530.85;3944.62;4182.18;4651.1
1999-06-29;4581.97;3939.95;4186.47;4712.1
1999-06-28;4547.4;3943.02;4167.42;4673.35
1999-06-25;4554.23;3940.35;4162.3;4682.47
1999-06-24;4594.62;3933.89;4174.41;4729.58
1999-06-23;4623.13;3945.09;4192.67;4760.67
1999-06-22;4672.6;3958.51;4207.78;4817.49
1999-06-21;4725.68;3969.62;4221.22;4878.97
1999-06-18;4682.46;3944.37;4193.05;4832.26
1999-06-17;4654.4;3931.79;4187.28;4799.8
1999-06-16;4622.78;3921.84;4176.1;4763.81
1999-06-15;4595.72;3912.89;4174.77;4731.71
1999-06-14;4578.49;3919.09;4164.11;4712.39
1999-06-11;4576.54;3906.17;4165.09;4710.37
1999-06-10;4583.73;3902.99;4166.39;4718.96
1999-06-09;4669.28;3916.39;4165.66;4821.78
1999-06-08;4663.48;3916.11;4168.92;4814.27
1999-06-07;4675.44;3909.69;4171.28;4828.57
1999-06-04;4641.97;3894.3;4180.88;4787.35
1999-06-03;4581.88;3875.25;4142.76;4721.69
1999-06-02;4525.81;3865.78;4109.36;4659.79
1999-06-01;4474.09;3890.44;4085.58;4600.36
1999-05-31;4494.29;3907.01;4099.33;4621.9
1999-05-28;4426.31;3877.56;4081.31;4543.99
1999-05-27;4402.17;3881.11;4070.01;4516.56
1999-05-26;4480.44;3892.46;4110.7;4604.02
1999-05-25;4473.37;3885.94;4113.2;4595.35
1999-05-21;4572.04;3920.91;4169.15;4704.1
1999-05-20;4600.47;3922.47;4180.32;4736.54
1999-05-19;4555.46;3897.46;4141.54;4689.36
1999-05-18;4543.14;3883.11;4139.32;4675.4
1999-05-17;4488.1;3844.23;4102.25;4616.38
1999-05-14;4576.58;3881.96;4146.54;4714.61
1999-05-12;4630.07;3901.89;4184.66;4772.29
1999-05-11;4652.71;3905.38;4190.7;4798.5
1999-05-10;4660.05;3888.6;4172.33;4810.89
1999-05-07;4654.39;3876.52;4167.74;4805.25
1999-05-06;4663.62;3881.11;4172.5;4815.45
1999-05-05;4687.94;3860.98;4163.15;4847.01
1999-05-04;4728.33;3874.87;4184.8;4891.74
1999-05-03;4771.65;3862.63;4169.57;4946.9
1999-04-30;4714.57;3853.8;4158.34;4880.24
1999-04-29;4688.55;3821.78;4118.99;4856.31
1999-04-28;4715.93;3808.45;4111.72;4890.9
1999-04-27;4721.13;3802.37;4110.41;4897.6
1999-04-26;4639.89;3798.27;4058.4;4808.19
1999-04-23;4569.8;3782.77;4035.31;4727.99
1999-04-22;4580.92;3784.88;4033.1;4741.66
1999-04-21;4549.04;3763.74;4011.83;4707.4
1999-04-20;4550.17;3727.48;4008.22;4710.59
1999-04-19;4619.55;3806.69;4039.67;4786.37
1999-04-16;4571.22;3815.37;4015.69;4731.7
1999-04-15;4608.62;3815.22;4039.65;4772.91
1999-04-14;4681.91;3794.15;4056.9;4859.14
1999-04-13;4678.3;3742.75;4058.23;4856.36
1999-04-12;4670;3723.47;4041.92;4849.64
1999-04-09;4682.18;3730.63;4038.41;4864.61
1999-04-08;4650.64;3712.8;4003.24;4832.86
1999-04-07;4590.35;3722.67;3990.64;4761.94
1999-04-06;4560.65;3686.85;3959.4;4732.4
1999-04-01;4536.8;3648.97;3938.42;4708.34
1999-03-31;4539.26;3672.94;3948.47;4708.87
1999-03-30;4481.86;3648.34;3924.83;4644.37
1999-03-29;4513.2;3630.32;3914.98;4684.31
1999-03-26;4466.94;3601.09;3906.23;4631.01
1999-03-25;4507.87;3592.44;3916.58;4678.94
1999-03-24;4431.31;3575.76;3872.31;4594.4
1999-03-23;4469.34;3612.18;3901.02;4634.35
1999-03-22;4550.38;3626.78;3944.61;4724.47
1999-03-19;4580.94;3614.43;3965.68;4758.33
1999-03-18;4565.45;3572.6;3925.85;4747.48
1999-03-17;4580.65;3573.14;3913.91;4767.67
1999-03-16;4571.79;3549.44;3899.9;4760.07
1999-03-15;4581.31;3532.08;3915.02;4769.72
1999-03-12;4588.18;3513.18;3912.49;4779.04
1999-03-11;4618.01;3500.77;3887.34;4819.4
1999-03-10;4553.1;3495.47;3828.38;4750.83
1999-03-09;4581.23;3485.66;3814.09;4787.33
1999-03-08;4540.36;3475.98;3808.12;4739.4
1999-03-05;4557.95;3459.8;3806.07;4761.47
1999-03-04;4495.5;3441.73;3774.79;4691.89
1999-03-03;4427.32;3416.91;3752.39;4614.22
1999-03-02;4419.41;3397.74;3771.6;4602.29
1999-03-01;4434.8;3401.77;3799.74;4616.19
1999-02-26;4470.42;3416;3811.93;4656.64
1999-02-25;4487.86;3411.37;3800.82;4679.58
1999-02-24;4557.99;3433.94;3823.87;4759.57
1999-02-23;4508.85;3419.89;3808.68;4703.31
1999-02-22;4467.82;3424.01;3794.85;4655.96
1999-02-19;4393.91;3400.71;3763.08;4572.83
1999-02-18;4414.54;3398.17;3771.89;4596.37
1999-02-17;4450.7;3407.66;3782.67;4637.87
1999-02-16;4436.13;3411.96;3807.33;4616.23
1999-02-15;4418.12;3401.77;3795.89;4596.73
1999-02-12;4404.86;3413.5;3788.34;4581.56
1999-02-11;4368.27;3423.58;3768.25;4540.34
1999-02-10;4362.03;3409.96;3753.18;4535.71
1999-02-09;4393.3;3437.26;3773.18;4569.23
1999-02-08;4456.04;3442.64;3809.23;4638.84
1999-02-05;4500.22;3446.91;3824.6;4689.45
1999-02-04;4500.77;3419.94;3818;4692.09
1999-02-03;4529.71;3402.04;3830.17;4725.62
1999-02-02;4547.94;3398.33;3834.25;4747.06
1999-02-01;4578.86;3414.52;3825.86;4785.07
